loss,accuracy,val_loss,val_accuracy
2.1222984790802,0.22853219509124756,2.1408562660217285,0.05142286419868469
2.093981981277466,0.30541688203811646,1.2069932222366333,0.6704942584037781
2.045900344848633,0.2624812722206116,2.057666778564453,0.2361457794904709
2.015231132507324,0.32601097226142883,4.086145401000977,0.013979031704366207
1.967883586883545,0.3775586485862732,1.6372952461242676,0.11582626402378082
1.9483028650283813,0.31977033615112305,2.7399654388427734,0.033949077129364014
1.8734073638916016,0.3779331147670746,1.9776519536972046,0.1093359962105751
1.886515498161316,0.3967798352241516,2.9571611881256104,0.022466300055384636
1.8398998975753784,0.4092611074447632,2.2748055458068848,0.13879181444644928
1.8313770294189453,0.37930604815483093,1.2934869527816772,0.5616574883460999
1.8248497247695923,0.4045182168483734,1.3670943975448608,0.5541687607765198
1.763724684715271,0.4212431311607361,1.5699539184570312,0.46230652928352356
1.7682030200958252,0.4168746769428253,1.5024609565734863,0.12780828773975372
1.7674466371536255,0.4100099802017212,1.2516473531723022,0.5341987013816833
1.759853720664978,0.4088866710662842,1.2909444570541382,0.5182226896286011
1.7805217504501343,0.39153769612312317,1.785885214805603,0.2890664041042328
1.7216202020645142,0.4382176697254181,1.3778979778289795,0.49525710940361023
1.7120033502578735,0.42598602175712585,1.7921274900436401,0.3235147297382355
1.7373335361480713,0.40089866518974304,1.7977079153060913,0.2890664041042328
1.738235592842102,0.4168746769428253,1.2725108861923218,0.6699950098991394
1.7456557750701904,0.39927607774734497,1.4775184392929077,0.4443334937095642
1.701522946357727,0.4277333915233612,1.714860439300537,0.31053420901298523
1.709560751914978,0.38542187213897705,1.2508732080459595,0.53170245885849
1.7109090089797974,0.3921617567539215,1.5747601985931396,0.3849226236343384
1.7001622915267944,0.4102596044540405,1.3206366300582886,0.5262106657028198
1.6695698499679565,0.42411383986473083,1.726479411125183,0.2935596704483032
1.6929231882095337,0.4038941562175751,1.5976054668426514,0.36694958806037903
1.6670914888381958,0.41200700402259827,1.5700256824493408,0.4018971621990204
1.7022088766098022,0.4087618589401245,1.8892675638198853,0.19271093606948853
1.683376431465149,0.4246130883693695,2.0216264724731445,0.13729405403137207
1.6772516965866089,0.41100847721099854,1.5607057809829712,0.3150274455547333
1.6788629293441772,0.39553171396255493,1.3281649351119995,0.5177234411239624
1.7063572406768799,0.42136794328689575,1.3716741800308228,0.6699950098991394
1.6773009300231934,0.4118821620941162,1.200411081314087,0.5506739616394043
1.6739423274993896,0.4126310646533966,1.58849036693573,0.3609585762023926
1.6692533493041992,0.41899651288986206,1.4945913553237915,0.4183724522590637
