loss,accuracy,val_loss,val_accuracy
2.114039897918701,0.21355466544628143,2.0851898193359375,0.05142286419868469
2.0537350177764893,0.2833250164985657,2.267487049102783,0.13879181444644928
2.0154378414154053,0.3086619973182678,2.8610880374908447,0.10983524471521378
1.9622141122817993,0.30391910672187805,2.1156699657440186,0.15426859259605408
1.9388731718063354,0.30579131841659546,1.8447128534317017,0.11732401698827744
1.8507851362228394,0.3202695846557617,1.5201929807662964,0.4033949077129364
1.8458021879196167,0.2959311008453369,1.2292429208755493,0.66600102186203
1.8170353174209595,0.33674487471580505,1.481784701347351,0.4478282630443573
1.8803681135177612,0.18035446107387543,1.58179771900177,0.3524712920188904
1.8036751747131348,0.2592361569404602,1.704545021057129,0.112830750644207
1.7499091625213623,0.2627308964729309,2.3600568771362305,0.13280080258846283
1.764755129814148,0.25024962425231934,1.333653450012207,0.6699950098991394
1.75916588306427,0.26173239946365356,3.281759023666382,0.05242136865854263
1.7312908172607422,0.2717174291610718,1.711308479309082,0.22166749835014343
1.6949290037155151,0.25748875737190247,3.3513126373291016,0.011982026509940624
1.7021033763885498,0.2557413876056671,2.012341260910034,0.2631053328514099
1.704947829246521,0.2724663019180298,1.3249266147613525,0.5322017073631287
1.6972906589508057,0.24176235496997833,1.7201809883117676,0.3095356822013855
1.713395118713379,0.241887167096138,1.7765171527862549,0.2031952142715454
1.6791538000106812,0.2551173269748688,1.7681589126586914,0.34098851680755615
1.6926255226135254,0.2546180784702301,2.0972678661346436,0.15926110744476318
1.681620478630066,0.27146780490875244,1.7374905347824097,0.1982026994228363
1.6772807836532593,0.2533699572086334,1.350472331047058,0.4922616183757782
1.67506742477417,0.265851229429245,1.4497718811035156,0.6689965128898621
1.6878949403762817,0.22466300427913666,1.5362449884414673,0.24663005769252777
1.6797648668289185,0.21817274391651154,1.7669851779937744,0.2531203329563141
1.7037798166275024,0.2720918655395508,2.0629682540893555,0.10733899474143982
1.6876883506774902,0.249251127243042,1.6337014436721802,0.36495256423950195
1.6698949337005615,0.2592361569404602,1.4522063732147217,0.4408387541770935
1.698264718055725,0.2693459689617157,1.582574725151062,0.3320019841194153
1.661537528038025,0.251123309135437,1.6224684715270996,0.35646530985832214
1.6735129356384277,0.2631053328514099,1.8371052742004395,0.09785322099924088
1.659614086151123,0.2538692057132721,1.4960062503814697,0.42835745215415955
1.6689196825027466,0.25798800587654114,1.9324232339859009,0.13429854810237885
1.6379469633102417,0.251872181892395,1.2084863185882568,0.6689965128898621
1.6440176963806152,0.23826760053634644,1.7012068033218384,0.22965551912784576
1.645590901374817,0.23964053392410278,1.1404012441635132,0.6694957613945007
1.6548452377319336,0.2529955208301544,1.2745665311813354,0.5591612458229065
1.6592228412628174,0.24975037574768066,1.615950107574463,0.24113829433918
1.5904690027236938,0.300549179315567,1.5045077800750732,0.3524712920188904
1.5337589979171753,0.3419870138168335,1.2633215188980103,0.5042436122894287
1.5145909786224365,0.40788817405700684,1.4191012382507324,0.45082375407218933
1.4975552558898926,0.40364453196525574,1.3148987293243408,0.47129306197166443
1.5133025646209717,0.43022966384887695,1.7380183935165405,0.2975536584854126
1.4846946001052856,0.4219920039176941,1.4205873012542725,0.4423364996910095
1.466504454612732,0.432476282119751,1.5470679998397827,0.27109336853027344
1.4936096668243408,0.4203694462776184,2.055973529815674,0.23664502799510956
1.4389927387237549,0.4423364996910095,1.5216014385223389,0.449825257062912
